time,x,y,vx,vy,yaw
1716570078.407572,1.074722,0.019076,0.000000,0.000000,0.453680
1716570078.422573,1.135155,0.068017,4.028639,3.262557,0.496328
1716570078.433253,1.115687,0.074599,-1.822758,0.616292,0.500661
1716570078.447580,1.089524,0.082525,-1.826167,0.553227,0.507088
1716570078.487079,1.056918,0.131529,-0.825467,1.240607,0.535014
1716570078.497578,1.109502,0.175935,5.008618,4.229709,0.574447
1716570078.507569,1.090686,0.181728,0.000000,0.000000,0.579161
1716570078.533648,1.065071,0.213848,-0.982184,1.231584,0.606826
1716570078.547569,1.103387,0.267382,2.752458,3.845675,0.653340
1716570078.557570,1.097241,0.281644,-0.614525,1.425994,0.666183
1716570078.572598,1.067985,0.289691,-1.946770,0.535517,0.673089
1716570078.587092,1.029698,0.312009,-2.641659,1.539851,0.693155
1716570078.597587,1.008972,0.316741,-1.974777,0.450843,0.697265
1716570078.607603,0.989176,0.321103,-1.976322,0.435480,0.701186
1716570078.622578,0.974142,0.337547,-1.003985,1.098154,0.716292
1716570078.633530,0.943469,0.338421,-2.800572,0.079771,0.714849
1716570078.647553,0.979044,0.390419,2.536879,3.708076,0.752419
1716570078.657571,0.972741,0.404573,-0.629097,1.412907,0.764533
1716570078.672943,0.955548,0.420456,-1.118458,1.033229,0.778343
1716570078.697579,0.884699,0.439964,-2.875885,0.791854,0.783741
1716570078.707567,0.896589,0.470137,0.000000,0.000000,0.806353
1716570078.722572,0.878709,0.484227,-1.191610,0.939069,0.817326
1716570078.733365,0.900875,0.613931,2.053770,12.017386,0.856913
1716570078.747578,0.896740,0.640964,-0.290921,1.901982,0.879835
1716570078.757569,0.876854,0.640740,0.000000,0.000000,0.879427
1716570078.786094,0.819250,0.635611,-2.019369,-0.179798,0.859547
1716570078.797584,0.799713,0.630834,-1.700430,-0.415759,0.853760
1716570078.807579,0.841084,0.695359,0.000000,0.000000,0.895052
1716570078.822706,0.815837,0.689283,-1.668931,-0.401628,0.887432
1716570078.834409,0.817124,0.679025,0.109985,-0.876571,0.881849
1716570078.847582,0.797557,0.670104,-1.485372,-0.677245,0.871701
1716570078.857573,0.782673,0.663649,0.000000,0.000000,0.864005
1716570078.877567,0.765090,0.662717,-0.879445,-0.046597,0.859251
1716570078.897583,0.780265,0.671317,0.758161,0.429646,0.854506
1716570078.907568,0.780788,0.672357,0.000000,0.000000,0.853698
1716570078.922574,0.763283,0.657952,-1.166578,-0.959966,0.835970
1716570078.934616,0.817748,0.672714,4.522696,1.225805,0.853022
1716570078.947574,0.805680,0.655051,-0.931345,-1.363159,0.833773
1716570078.957585,0.813331,0.666101,0.764285,1.103818,0.832165
1716570078.973291,0.798691,0.645910,-0.932100,-1.285562,0.808833
1716570078.997586,0.814828,0.626437,0.664200,-0.801525,0.799161
1716570079.022578,0.807651,0.606073,-0.287189,-0.814800,0.770484
1716570079.034236,0.788937,0.587666,-1.605298,-1.578958,0.758827
1716570079.047579,0.837077,0.625936,3.607798,2.868058,0.786764
1716570079.057584,0.828591,0.611267,-0.848247,-1.466104,0.771886
1716570079.077570,0.829604,0.597398,0.050694,-0.693985,0.758082
1716570079.097582,0.852052,0.610406,1.121755,0.650020,0.764435
1716570079.107603,0.872663,0.618451,2.056687,0.802865,0.775548
1716570079.122579,0.859949,0.596700,-0.848954,-1.452458,0.754573
1716570079.207574,0.795061,0.471174,-0.763439,-1.476864,0.639702
1716570079.222582,0.892362,0.539763,6.483215,4.570153,0.729529
1716570079.235277,0.893463,0.526840,0.086739,-1.017951,0.727685
1716570079.247604,0.881991,0.508139,-0.930645,-1.517151,0.710081
1716570079.262586,0.880195,0.493653,-0.119873,-0.966892,0.701564
1716570079.272659,0.870446,0.479176,-0.967857,-1.437143,0.687179
1716570079.297856,0.849873,0.427017,-0.816511,-2.070085,0.647461
1716570079.307575,0.868179,0.427571,0.000000,0.000000,0.656550
1716570079.322572,0.897477,0.428644,1.953666,0.071593,0.680241
1716570079.334219,0.898825,0.412663,0.115680,-1.372102,0.662235
1716570079.347570,0.886221,0.387403,-0.944039,-1.892012,0.638413
1716570079.357573,0.903030,0.390025,1.680418,0.262197,0.643966
1716570079.372575,0.888394,0.362626,-0.975648,-1.826421,0.617199
1716570079.397570,0.845146,0.307509,-1.730232,-2.205120,0.573555
1716570079.407570,0.899936,0.329881,5.478863,2.237175,0.615841
1716570079.422569,0.917468,0.322222,1.168909,-0.510686,0.624691
1716570079.434504,0.898127,0.295999,-1.620540,-2.197128,0.605641
1716570079.447568,0.903068,0.278623,0.378192,-1.329972,0.602217
1716570079.457600,0.891863,0.258638,-1.116994,-1.992254,0.583551
1716570079.472577,0.947219,0.268163,3.695983,0.635970,0.638075
1716570079.507578,0.915490,0.192008,-0.906523,-2.175828,0.590184
1716570079.522584,0.893928,0.155050,-1.436919,-2.462888,0.560920
1716570079.535087,0.872235,0.131898,-1.735011,-1.851719,0.543173
1716570079.547595,0.876783,0.132539,0.363613,0.051277,0.538709
1716570079.557569,0.863986,0.113507,0.000000,0.000000,0.521005
1716570079.572572,0.893898,0.112317,1.993681,-0.079346,0.552997
1716570079.597596,0.935713,0.142458,1.671009,1.204528,0.636769
1716570079.607530,0.923321,0.126203,0.000000,0.000000,0.623227
1716570079.622581,0.904142,0.102267,-1.274228,-1.590366,0.602712
1716570079.634895,0.912164,0.107028,0.651429,0.386661,0.627329
1716570079.647613,0.896195,0.090987,-1.255601,-1.261268,0.613636
1716570079.657567,0.930710,0.116142,0.000000,0.000000,0.665989
1716570079.672575,0.930088,0.107386,-0.041449,-0.583380,0.675181
1716570079.697575,0.922067,0.117237,-0.320823,0.394033,0.687026
1716570079.707572,0.910023,0.107446,0.000000,0.000000,0.678752
1716570079.722579,0.891797,0.093140,-1.214498,-0.953326,0.666333
1716570079.747566,0.875606,0.086541,-0.647979,-0.264098,0.670807
1716570079.757603,0.915721,0.117961,3.996818,3.130503,0.716589
1716570079.772588,0.921011,0.130781,0.353017,0.855435,0.726825
1716570079.797582,0.952021,0.168815,1.240703,1.521776,0.770953
1716570079.807571,0.940032,0.161358,0.000000,0.000000,0.764573
1716570079.822579,0.945154,0.166381,0.341297,0.334684,0.786892
1716570079.833957,0.956574,0.206849,1.003719,3.556811,0.821141
1716570079.847576,0.956966,0.211334,0.028778,0.329336,0.839438
1716570079.857571,0.944750,0.205254,0.000000,0.000000,0.834070
1716570079.872575,0.938055,0.204950,-0.446229,-0.020260,0.843374
1716570079.897574,0.918119,0.254117,-0.797503,1.966797,0.878604
1716570079.933668,0.879029,0.265246,-1.082991,0.308332,0.891736
1716570079.947602,0.870094,0.269767,-0.641215,0.324459,0.902535
1716570079.957573,0.856027,0.266157,0.000000,0.000000,0.898929
1716570079.986827,0.821425,0.291935,-1.182786,0.881166,0.895842
1716570079.997581,0.884013,0.383491,5.820022,8.513805,0.987478
1716570080.007571,0.880083,0.390256,0.000000,0.000000,0.996892
1716570080.034634,0.831305,0.402494,-1.802330,0.452174,1.008590
1716570080.047572,0.856333,0.449407,1.934437,3.625956,1.065424
1716570080.057568,0.842364,0.445306,0.000000,0.000000,1.061283
1716570080.072580,0.838079,0.471790,-0.285444,1.764181,1.057949
1716570080.087051,0.794688,0.492753,-2.998435,1.448668,1.075122
1716570080.097584,0.779898,0.488721,-1.404148,-0.382785,1.070987
1716570080.107567,0.775045,0.497941,0.000000,0.000000,1.079162
1716570080.122590,0.753985,0.492539,-1.401946,-0.359568,1.073264
1716570080.133311,0.762505,0.538485,0.794663,4.285295,1.083640
1716570080.147573,0.756819,0.552841,-0.398675,1.006687,1.093765
1716570080.157575,0.752497,0.562281,-0.432091,0.943800,1.100304
1716570080.172568,0.741609,0.569883,-0.726243,0.507014,1.104620
1716570080.197574,0.727550,0.608931,-0.562198,1.561538,1.110821
1716570080.207569,0.723321,0.624852,0.000000,0.000000,1.118747
1716570080.222579,0.713449,0.646744,-0.657675,1.458427,1.114151
1716570080.233457,0.704747,0.642404,-0.799927,-0.398966,1.105451
1716570080.247576,0.696310,0.647904,-0.597656,0.389578,1.103957
1716570080.257566,0.684743,0.642685,0.000000,0.000000,1.097581
1716570080.272602,0.718364,0.733066,2.236070,6.011162,1.108105
1716570080.297576,0.735770,0.780967,0.696942,1.918007,1.102882
1716570080.307595,0.726332,0.773591,-0.941911,-0.736174,1.094377
1716570080.334162,0.717065,0.751819,-0.348842,-0.819520,1.062220
1716570080.347570,0.706136,0.739680,-0.815117,-0.905367,1.047969
1716570080.357569,0.697895,0.730929,0.000000,0.000000,1.037340
1716570080.372593,0.700963,0.740907,0.204223,0.664130,1.029356
1716570080.387263,0.701620,0.706618,0.044791,-2.337341,0.992987
1716570080.397673,0.738859,0.761715,3.577203,5.292675,0.981543
1716570080.407570,0.750034,0.773036,0.000000,0.000000,0.972870
1716570080.422580,0.753287,0.770377,0.216686,-0.177137,0.955470
1716570080.437209,0.746779,0.743604,-0.444832,-1.830109,0.932968
1716570080.447568,0.780428,0.771151,3.248321,2.659276,0.909933
1716570080.457568,0.776141,0.757122,0.000000,0.000000,0.894611
1716570080.472571,0.849315,0.833509,4.877458,5.091634,0.860766
1716570080.497584,0.849674,0.783997,0.014358,-1.979418,0.811923
1716570080.507567,0.880391,0.803593,0.000000,0.000000,0.792903
1716570080.522580,0.924702,0.822991,2.951455,1.292014,0.753329
1716570080.534795,0.920148,0.790819,-0.372760,-2.633672,0.726497
1716570080.547580,0.958676,0.799232,3.013603,0.658029,0.706977
1716570080.557626,0.956405,0.779540,-0.226073,-1.960280,0.688900
1716570080.572568,1.006300,0.791430,3.339189,0.795763,0.638193
1716570080.586479,1.027385,0.761256,1.515700,-2.169045,0.592285
1716570080.597580,1.048896,0.751661,1.937648,-0.864301,0.561290
1716570080.607562,1.063023,0.738709,0.000000,0.000000,0.535307
1716570080.622614,1.059767,0.702427,-0.216303,-2.410302,0.504499
1716570080.647575,1.094573,0.666501,1.394430,-1.439320,0.413204
1716570080.657567,1.108439,0.649220,0.000000,0.000000,0.384996
1716570080.672573,1.102862,0.610181,-0.371705,-2.601595,0.352762
1716570080.687038,1.129731,0.579435,1.857567,-2.125564,0.305499
1716570080.697578,1.123103,0.550922,-0.628784,-2.705107,0.283444
1716570080.707571,1.178918,0.546319,0.000000,0.000000,0.233498
1716570080.722574,1.186588,0.511102,0.511230,-2.347332,0.193673
1716570080.747565,1.194502,0.437714,0.316672,-2.936593,0.109771
1716570080.757566,1.185246,0.408935,-0.925467,-2.877617,0.087875
1716570080.772576,1.262517,0.370833,5.147864,-2.538403,0.004579
1716570080.797827,1.315289,0.262608,2.089878,-4.285936,-0.118055
1716570080.807573,1.302506,0.229122,0.000000,0.000000,-0.141073
1716570080.827596,1.290934,0.161213,-0.577899,-3.391519,-0.198421
1716570080.847573,1.249878,0.100794,-2.055221,-3.024517,-0.236287
1716570080.857567,1.322258,0.042998,0.000000,0.000000,-0.323593
1716570080.886359,1.268941,-0.059322,-1.851786,-3.553744,-0.405204
1716570080.897582,1.244736,-0.096415,-2.156710,-3.305094,-0.431235
1716570080.907566,1.281631,-0.158902,0.000000,0.000000,-0.507868
1716570080.922578,1.282639,-0.213186,0.067151,-3.616114,-0.558954
1716570080.936342,1.255493,-0.235176,-1.972197,-1.597618,-0.569170
1716570080.947569,1.227650,-0.266994,-2.479857,-2.833985,-0.591641
1716570080.957568,1.219338,-0.302484,0.000000,0.000000,-0.625549
1716570080.972570,1.255733,-0.401038,2.426026,-6.569476,-0.723728
1716570080.986536,1.213136,-0.405206,-3.049948,-0.298424,-0.724632
1716570080.997573,1.183920,-0.430384,-2.647151,-2.281295,-0.742322
1716570081.007574,1.188585,-0.488390,0.466448,-5.799888,-0.776692
1716570081.022568,1.146984,-0.520760,-2.774622,-2.158925,-0.800748
1716570081.047565,1.069404,-0.539303,-3.103543,-0.741823,-0.821449
1716570081.057608,1.054241,-0.566722,-1.509791,-2.730118,-0.846679
1716570081.072574,1.042612,-0.684798,-0.777050,-7.889518,-0.936241
1716570081.086086,1.030257,-0.670376,-0.914310,1.067377,-0.925073
1716570081.097587,1.021222,-0.704384,-0.785620,-2.957046,-0.954268
1716570081.107573,0.996044,-0.715086,0.000000,0.000000,-0.962503
1716570081.122571,0.970855,-0.744997,-1.679479,-1.994341,-0.987998
1716570081.136446,0.976180,-0.768460,0.383802,-1.691064,-0.991754
1716570081.147579,0.968918,-0.798342,-0.652245,-2.684007,-1.015075
1716570081.157570,0.958022,-0.819767,0.000000,0.000000,-1.031848
1716570081.172585,0.922989,-0.828272,-2.333217,-0.566417,-1.038748
1716570081.184755,0.939229,-0.834943,1.334472,-0.548106,-1.012835
1716570081.197585,0.913800,-0.836037,-1.982061,-0.085323,-1.012947
1716570081.207572,0.969779,-0.954921,0.000000,0.000000,-1.042397
1716570081.222602,0.956518,-0.982635,-0.882279,-1.843850,-1.051270
1716570081.236527,0.946489,-0.965286,-0.720205,1.245925,-1.035385
1716570081.247634,0.926828,-0.963066,-1.770161,0.199909,-1.032771
1716570081.257576,0.936476,-1.011126,0.000000,0.000000,-0.994295
1716570081.272581,0.910084,-1.008335,-1.758906,0.185949,-0.990763
1716570081.285690,0.965064,-1.075771,4.194010,-5.144148,-0.936576
1716570081.297583,0.948182,-1.068798,-1.419416,0.586319,-0.929634
1716570081.322580,0.923510,-1.070880,-0.987023,-0.083303,-0.912099
1716570081.336626,0.894793,-1.036367,-2.044445,2.457058,-0.888317
1716570081.347577,0.958625,-1.120326,5.829262,-7.667286,-0.840401
1716570081.357577,0.945905,-1.113104,-1.271954,0.722210,-0.833114
1716570081.377574,0.939357,-1.123042,-0.327434,-0.496994,-0.808541
1716570081.397847,0.910054,-1.078180,-1.445415,2.212888,-0.771222
1716570081.407570,0.959107,-1.129389,0.000000,0.000000,-0.720197
1716570081.422578,0.974555,-1.122985,1.029308,0.426723,-0.688068
1716570081.435970,0.970137,-1.069995,-0.329946,3.956933,-0.644129
1716570081.457533,0.973216,-1.050857,0.142819,0.887537,-0.603671
1716570081.472576,0.964512,-1.029069,-0.578669,1.448393,-0.581017
1716570081.487074,1.036182,-1.016839,4.943411,0.843540,-0.493764
1716570081.497583,1.032554,-0.995946,-0.345264,1.988060,-0.474735
1716570081.536257,1.020192,-0.932199,-0.319642,1.648339,-0.402112
1716570081.547569,1.014103,-0.910157,-0.538262,1.948548,-0.382241
1716570081.557571,1.008202,-0.891784,-0.589991,1.836933,-0.364882
1716570081.577587,1.010963,-0.862994,0.137943,1.438343,-0.322728
1716570081.597586,0.967895,-0.818089,-2.153472,2.245352,-0.295866
1716570081.607568,1.149983,-0.831139,0.000000,0.000000,-0.205593
1716570081.627583,1.160640,-0.797437,0.532497,1.683882,-0.161181
1716570081.647566,1.139291,-0.748264,-1.068355,2.460736,-0.125120
1716570081.657570,1.132156,-0.726874,-0.713258,2.138080,-0.106956
1716570081.673926,1.137028,-0.695670,0.297867,1.907828,-0.070179
1716570081.686862,1.109786,-0.649363,-2.105767,3.579512,-0.045914
1716570081.697581,1.165171,-0.622088,5.167330,2.544696,-0.005342
1716570081.707570,1.218381,-0.598787,0.000000,0.000000,0.037625
1716570081.722569,1.229994,-0.563674,0.774231,2.340942,0.075962
1716570081.736855,1.224910,-0.533889,-0.355806,2.084892,0.091999
1716570081.747570,1.213622,-0.510414,-1.053476,2.190798,0.109807
1716570081.757567,1.225205,-0.481982,0.000000,0.000000,0.131790
1716570081.772580,1.208189,-0.450248,-1.133395,2.113818,0.156739
1716570081.786916,1.234128,-0.418217,1.809278,2.234239,0.183339
1716570081.797582,1.221029,-0.396949,-1.228033,1.994020,0.199161
1716570081.807564,1.208512,-0.377516,0.000000,0.000000,0.213969
1716570081.822567,1.203709,-0.346140,-0.320104,2.091219,0.240703
1716570081.847572,1.175291,-0.294976,-1.136496,2.046180,0.277038
1716570081.872587,1.169018,-0.250016,-0.250757,1.797261,0.319903
1716570081.887852,1.185348,-0.215329,1.069767,2.272403,0.329887
1716570081.897584,1.193765,-0.170900,0.000000,0.000000,0.354300
1716570081.907571,1.215830,-0.141361,0.000000,0.000000,0.377253
1716570081.922570,1.207083,-0.109557,-0.583150,2.120358,0.401118
1716570081.957569,1.182207,-0.055431,-0.710794,1.546494,0.436135
1716570081.972573,1.192723,-0.013151,0.700899,2.817991,0.471376
1716570081.997578,1.158654,0.022955,-1.362434,1.443930,0.494093
1716570082.007568,1.158091,0.046784,0.000000,0.000000,0.519640
1716570082.022604,1.132833,0.066900,-1.679798,1.337872,0.535666
1716570082.036556,1.119682,0.086383,-0.942617,1.396493,0.547344
1716570082.047573,1.114024,0.107149,-0.513571,1.884922,0.562804
1716570082.057593,1.097268,0.119399,-1.672288,1.222576,0.572789
1716570082.072586,1.137607,0.180095,2.690517,4.048315,0.607470
1716570082.086373,1.137483,0.184437,-0.009046,0.314857,0.604070
1716570082.097579,1.137281,0.207421,-0.017993,2.051141,0.620258
1716570082.107564,1.132793,0.225285,0.000000,0.000000,0.632987
1716570082.122585,1.107841,0.240221,-1.661155,0.994318,0.644629
1716570082.136482,1.116808,0.260271,0.645262,1.442846,0.656591
1716570082.147573,1.115998,0.281436,-0.073026,1.908218,0.670983
1716570082.157571,1.152565,0.325083,0.000000,0.000000,0.685191
1716570082.172606,1.143532,0.349776,-0.600836,1.642317,0.702298
1716570082.185327,1.126846,0.349385,-1.311724,-0.030746,0.699250
1716570082.197598,1.117578,0.365616,-0.755260,1.322687,0.710275
1716570082.207592,1.133407,0.395833,0.000000,0.000000,0.738858
1716570082.222572,1.124513,0.417891,-0.593691,1.472457,0.755901
1716570082.247575,1.077626,0.428636,-1.875293,0.429748,0.768003
1716570082.257573,1.072225,0.441540,0.000000,0.000000,0.778028
1716570082.272571,1.048149,0.447828,-1.605246,0.419205,0.783290
1716570082.285656,1.073602,0.475521,1.945180,2.116422,0.813641
1716570082.297578,1.066723,0.487000,-0.576972,0.962775,0.824150
1716570082.307567,1.052146,0.489062,0.000000,0.000000,0.825628
1716570082.322576,1.049029,0.517103,-0.207696,1.868315,0.839935
1716570082.335528,1.024475,0.505078,-1.895728,-0.928409,0.835042
1716570082.347574,1.043529,0.539461,1.581735,2.854189,0.867532
1716570082.357570,1.041546,0.563836,0.000000,0.000000,0.899433
1716570082.372591,1.020984,0.565146,-1.368907,0.087240,0.900430
1716570082.385758,1.014874,0.568016,-0.463969,0.217947,0.908476
1716570082.397580,0.999956,0.566423,-1.261941,-0.134799,0.906975
1716570082.407576,1.025122,0.614764,0.000000,0.000000,0.968267
1716570082.422579,1.020577,0.628118,-0.302902,0.890042,0.988579
1716570082.435405,0.999755,0.607109,-1.623329,-1.637892,0.974912
1716570082.447580,0.994602,0.613346,-0.423267,0.512317,0.986316
1716570082.457576,0.982356,0.610198,0.000000,0.000000,0.983416
1716570082.472584,0.999057,0.639263,1.112862,1.936705,1.026515
1716570082.486262,0.991246,0.626841,-0.571019,-0.908194,1.022786
1716570082.497597,0.977648,0.620699,-1.199651,-0.541814,1.017260
1716570082.507583,0.980377,0.655561,0.000000,0.000000,1.034593
1716570082.522597,0.962585,0.647776,-1.185074,-0.518518,1.027273
1716570082.536283,0.955508,0.748057,-0.517129,7.327049,1.099532
1716570082.547573,0.942507,0.741292,-1.151530,-0.599211,1.093260
1716570082.557568,0.930967,0.735464,0.000000,0.000000,1.087707
1716570082.572572,0.920647,0.737256,-0.687838,0.119461,1.092284
1716570082.585082,0.907684,0.745496,-1.036223,0.658649,1.112925
1716570082.597587,0.912652,0.787312,0.397245,3.343830,1.147039
1716570082.607568,0.902486,0.779436,0.000000,0.000000,1.139356
1716570082.636519,0.886065,0.744986,-0.567209,-1.189944,1.121011
1716570082.647579,0.876768,0.733035,-0.840555,-1.080628,1.109183
1716570082.657571,0.906917,0.798241,0.000000,0.000000,1.179521
1716570082.672571,0.895144,0.782643,-0.784889,-1.039833,1.163599
1716570082.697580,0.900623,0.730010,0.219094,-2.104581,1.127627
1716570082.707568,0.917047,0.757376,0.000000,0.000000,1.151067
1716570082.722572,0.928920,0.767744,0.791298,0.691005,1.171277
1716570082.736554,0.887413,0.740412,-2.968527,-1.954751,1.153371
1716570082.757580,0.884187,0.760027,-0.153413,0.932914,1.147636
1716570082.772571,0.894719,0.770433,0.702567,0.694170,1.164467
1716570082.786435,0.879618,0.755258,-1.089198,-1.094552,1.163008
1716570082.797588,0.887241,0.767589,0.683496,1.105709,1.169708
1716570082.807645,0.883752,0.716916,-0.346870,-5.038517,1.147688
1716570082.837327,0.847599,0.683658,-1.218010,-1.120481,1.115589
1716570082.847570,0.872173,0.714583,2.399039,3.019053,1.156482
1716570082.857568,0.876174,0.741211,0.000000,0.000000,1.157373
1716570082.872569,0.867901,0.721286,-0.551507,-1.328292,1.137810
1716570082.886726,0.863781,0.728212,-0.291030,0.489223,1.144068
1716570082.897574,0.857878,0.713849,-0.544122,-1.324120,1.130583
1716570082.907573,0.852282,0.700867,0.000000,0.000000,1.118153
1716570082.922592,0.843608,0.681836,-0.577515,-1.267091,1.099482
1716570082.947597,0.887825,0.717936,1.768333,1.443719,1.124642
1716570082.957602,0.892001,0.717980,0.417427,0.004421,1.126051
1716570082.972578,0.893868,0.711550,0.124675,-0.429346,1.121161
1716570082.997576,0.885059,0.717428,-0.352368,0.235113,1.099555
1716570083.007567,0.913670,0.766987,0.000000,0.000000,1.123968
1716570083.022579,0.945357,0.832849,2.110701,4.387182,1.137794
1716570083.035772,0.964537,0.868831,1.453784,2.727429,1.147995
1716570083.047573,0.959477,0.852826,-0.428741,-1.356224,1.134030
1716570083.057587,0.955027,0.839488,-0.444410,-1.331936,1.122179
1716570083.072577,0.955699,0.832790,0.044844,-0.446867,1.112141
1716570083.087290,0.956609,0.795661,0.061889,-2.523548,1.082600
1716570083.097586,1.004041,0.877528,4.606713,7.951262,1.099497
1716570083.107568,1.001969,0.860266,0.000000,0.000000,1.084408
1716570083.122575,0.998437,0.834809,-0.235402,-1.696419,1.061724
1716570083.147593,1.005336,0.803707,0.275776,-1.243138,1.026947
1716570083.157570,1.050497,0.863893,0.000000,0.000000,1.034805
1716570083.172649,1.064811,0.857006,0.949264,-0.456741,1.020661
1716570083.197571,1.038910,0.801560,-1.039281,-2.224776,0.984035
1716570083.207569,1.036017,0.781214,0.000000,0.000000,0.966756
1716570083.222535,1.031125,0.751393,-0.326849,-1.992584,0.940892
1716570083.247698,1.025649,0.707885,-0.217655,-1.729080,0.900016
1716570083.257572,1.086394,0.767023,0.000000,0.000000,0.894818
1716570083.272941,1.123749,0.813726,2.430574,3.038837,0.867167
1716570083.297579,1.187423,0.813991,2.584368,0.010726,0.820493
1716570083.307610,1.187348,0.785038,-0.007470,-2.886497,0.798686
1716570083.322588,1.201398,0.756191,0.938049,-1.925942,0.770145
1716570083.347570,1.252028,0.776979,2.026647,0.832142,0.748065
1716570083.357601,1.249818,0.748296,-0.220278,-2.859361,0.727504
1716570083.387006,1.237402,0.699921,-0.422222,-1.645118,0.689581
1716570083.397582,1.287453,0.723411,4.732500,2.221058,0.666641
1716570083.407626,1.298883,0.709848,1.137890,-1.350325,0.650746
1716570083.422594,1.316274,0.688820,1.161986,-1.404915,0.626798
1716570083.457566,1.313659,0.595606,-0.074789,-2.665345,0.560739
1716570083.472572,1.302476,0.554399,-0.745246,-2.746110,0.531671
1716570083.488115,1.408789,0.546459,6.839846,-0.510859,0.492680
1716570083.497579,1.401494,0.514210,0.000000,0.000000,0.472175
1716570083.507578,1.442011,0.500301,0.000000,0.000000,0.448389
1716570083.522579,1.428867,0.449580,-0.876271,-3.381351,0.415887
1716570083.536594,1.384759,0.423436,-3.147148,-1.865366,0.402031
1716570083.547575,1.393798,0.396733,0.823141,-2.431801,0.379649
1716570083.557570,1.382104,0.364635,0.000000,0.000000,0.358679
1716570083.572582,1.469058,0.349802,5.791961,-0.987977,0.321225
1716570083.586135,1.451495,0.317644,-1.295925,-2.372796,0.299834
1716570083.597594,1.533562,0.307106,7.161714,-0.919618,0.274486
1716570083.607569,1.542155,0.278003,0.000000,0.000000,0.252757
1716570083.622607,1.519422,0.225591,-1.511728,-3.485266,0.221100
1716570083.647591,1.510593,0.162200,-0.353364,-2.537283,0.177591
1716570083.657570,1.492517,0.130073,0.000000,0.000000,0.157828
1716570083.672579,1.488035,0.086478,-0.298637,-2.904694,0.127364
1716570083.687619,1.432963,0.043698,-3.661486,-2.844202,0.108260
1716570083.697834,1.519177,0.026175,8.440732,-1.715599,0.073260
1716570083.707599,1.522881,-0.002539,0.000000,0.000000,0.053271
1716570083.722576,1.573186,-0.038058,3.358940,-2.371701,0.023722
1716570083.747577,1.521751,-0.109821,-2.057304,-2.870408,-0.021504
1716570083.757578,1.497478,-0.140318,-2.426991,-3.049344,-0.040198
1716570083.772883,1.582098,-0.191540,5.528857,-3.346712,-0.080384
1716570083.786235,1.560098,-0.191279,-1.647715,0.019545,-0.078470
1716570083.807565,1.541498,-0.248472,-0.871990,-2.681280,-0.112583
1716570083.822578,1.583304,-0.291301,2.784702,-2.852779,-0.141150
1716570083.836998,1.575356,-0.292933,-0.551241,-0.113177,-0.142908
1716570083.847578,1.583432,-0.320210,0.763420,-2.578234,-0.158258
1716570083.872596,1.533312,-0.367509,-2.003382,-1.890586,-0.190218
1716570083.886936,1.563076,-0.379117,2.075579,-0.809454,-0.195532
1716570083.897582,1.569119,-0.402295,0.567605,-2.177189,-0.208405
1716570083.907566,1.541814,-0.417811,0.000000,0.000000,-0.217391
1716570083.922587,1.523875,-0.445166,-1.194198,-1.821001,-0.233123
1716570083.947566,1.507895,-0.458945,-0.639759,-0.551643,-0.243084
1716570083.957567,1.480618,-0.470204,-2.727487,-1.125781,-0.249994
1716570083.972602,1.574795,-0.526024,6.263887,-3.712716,-0.269965
1716570083.986212,1.532876,-0.499395,-3.079872,1.956534,-0.253941
1716570083.997579,1.502453,-0.506947,-2.676559,-0.664452,-0.258165
1716570084.007570,1.512904,-0.520638,0.000000,0.000000,-0.254792
1716570084.022574,1.472623,-0.530147,-2.684673,-0.633756,-0.260368
1716570084.035095,1.468764,-0.516038,-0.308258,1.126821,-0.244023
1716570084.062573,1.418641,-0.528588,-1.824063,-0.456694,-0.246891
1716570084.077601,1.400168,-0.533409,-1.229232,-0.320849,-0.242588
1716570084.097580,1.338225,-0.498354,-3.100468,1.754633,-0.220494
1716570084.107583,1.333784,-0.501341,-0.443909,-0.298651,-0.216287
1716570084.122579,1.391441,-0.521813,3.844739,-1.365103,-0.193787
1716570084.136424,1.371691,-0.501212,-1.426514,1.487903,-0.173925
1716570084.148122,1.389284,-0.501929,1.503999,-0.061236,-0.155558
1716570084.157575,1.415860,-0.507116,0.000000,0.000000,-0.139872
1716570084.172571,1.387181,-0.477010,-1.912327,2.007483,-0.130058
1716570084.186027,1.289476,-0.426459,-7.261566,3.757016,-0.100911
1716570084.197577,1.282262,-0.420554,-0.624567,0.511237,-0.088879
1716570084.207565,1.313587,-0.416506,0.000000,0.000000,-0.061080
1716570084.222574,1.328230,-0.411290,0.975619,0.347497,-0.036284
1716570084.236135,1.284161,-0.386381,-3.249860,1.836968,-0.019284
1716570084.247575,1.257592,-0.375667,-2.322331,0.936475,-0.011041
1716570084.257576,1.265280,-0.362952,0.768695,1.271337,0.008359
1716570084.272547,1.230299,-0.349831,-2.336620,0.876449,0.019146
1716570084.285631,1.268810,-0.327164,2.943239,1.732360,0.054225
1716570084.297573,1.241614,-0.316497,-2.277409,0.893276,0.062129
1716570084.322584,1.202464,-0.295172,-1.565312,0.852634,0.084505
1716570084.347578,1.160770,-0.315894,-1.668139,-0.829073,0.089830
1716570084.357571,1.158186,-0.307221,0.000000,0.000000,0.102737
1716570084.372573,1.179275,-0.287586,1.405723,1.308771,0.133508
1716570084.387136,1.169853,-0.261672,-0.647002,1.779390,0.161427
