# x_m,y_m,w_tr_right_m,w_tr_left_m
-39.1500,9.6000,0.8485,0.8485
-39.2000,9.6000,0.8062,0.8062
-39.2000,9.5500,0.8322,0.8322
-39.1500,9.5500,0.8631,0.8631
-39.2000,9.5000,0.8602,0.8602
-39.2500,9.5000,0.8201,0.8201
-39.2500,9.4500,0.8500,0.8500
-39.2000,9.4500,0.8902,0.8902
-39.2500,9.4000,0.8732,0.8732
-39.3000,9.4000,0.8276,0.8276
-39.3000,9.3500,0.8500,0.8500
-39.2500,9.3500,0.8944,0.8944
-39.3000,9.3000,0.8746,0.8746
-39.2500,9.3000,0.9179,0.9179
-39.3000,9.2500,0.9014,0.9014
-39.3500,9.2500,0.8602,0.8602
-39.3500,9.2000,0.8902,0.8902
-39.3000,9.2000,0.9301,0.9301
-39.3500,9.1500,0.9220,0.9220
-39.3000,9.1500,0.9513,0.9513
-39.3500,9.1000,0.9552,0.9552
-39.4000,9.1000,0.9179,0.9179
-39.4000,9.0500,0.9394,0.9394
-39.3500,9.0500,0.9849,0.9849
-39.4000,9.0000,0.9618,0.9618
-39.3500,9.0000,1.0000,1.0000
-39.4000,8.9500,0.9862,0.9862
-39.4500,8.9500,0.9434,0.9434
-39.4500,8.9000,0.9708,0.9708
-39.4000,8.9000,1.0124,1.0124
-39.4500,8.8500,1.0000,1.0000
-39.4000,8.8500,1.0404,1.0404
-39.4500,8.8000,1.0296,1.0296
-39.4000,8.8000,1.0500,1.0500
-39.4500,8.7500,1.0512,1.0512
-39.5000,8.7500,1.0062,1.0062
-39.5000,8.7000,1.0296,1.0296
-39.4500,8.7000,1.0308,1.0308
-39.5000,8.6500,1.0404,1.0404
-39.4500,8.6500,1.0000,1.0000
-39.5000,8.6000,1.0124,1.0124
-39.4500,8.6000,0.9708,0.9708
-39.5000,8.5500,0.9862,0.9862
-39.5500,8.5500,1.0259,1.0259
-39.5500,8.5000,0.9899,0.9899
-39.5000,8.5000,0.9552,0.9552
-39.5500,8.4500,0.9552,0.9552
-39.5000,8.4500,0.9192,0.9192
-39.5500,8.4000,0.9220,0.9220
-39.6000,8.4000,0.9605,0.9605
-39.6000,8.3500,0.9301,0.9301
-39.5500,8.3500,0.8902,0.8902
-39.6000,8.3000,0.9014,0.9014
-39.5500,8.3000,0.8602,0.8602
-39.6000,8.2500,0.8746,0.8746
-39.6500,8.2500,0.9179,0.9179
-39.7000,8.2000,0.9301,0.9301
-39.6500,8.2000,0.8902,0.8902
-39.7000,8.1500,0.9014,0.9014
-39.6500,8.1500,0.8602,0.8602
-39.7000,8.1000,0.8746,0.8746
-39.7500,8.1000,0.9179,0.9179
-39.7500,8.0500,0.8902,0.8902
-39.7000,8.0500,0.8500,0.8500
-39.7500,8.0000,0.8602,0.8602
-39.8000,8.0000,0.9014,0.9014
-39.8500,7.9500,0.9179,0.9179
-39.8000,7.9500,0.8746,0.8746
-39.8500,7.9000,0.8846,0.8846
-39.8000,7.9000,0.8485,0.8485
-39.8500,7.8500,0.8485,0.8485
-39.9000,7.8500,0.8846,0.8846
-39.9000,7.8000,0.8515,0.8515
-39.8500,7.8000,0.8139,0.8139
-39.9000,7.7500,0.8201,0.8201
-39.9500,7.7500,0.8602,0.8602
-39.9500,7.7000,0.8322,0.8322
-39.9000,7.7000,0.7906,0.7906
-39.9500,7.6500,0.8062,0.8062
-40.0000,7.6500,0.8500,0.8500
-40.0000,7.6000,0.8201,0.8201
-39.9500,7.6000,0.7810,0.7810
-40.0000,7.5500,0.7906,0.7906
-40.0500,7.5500,0.8322,0.8322
-40.0500,7.5000,0.8062,0.8062
-40.0000,7.5000,0.7632,0.7632
-40.0500,7.4500,0.7810,0.7810
-40.1000,7.4500,0.8201,0.8201
-40.1500,7.4000,0.8322,0.8322
-40.1000,7.4000,0.7906,0.7906
-40.1500,7.3500,0.8062,0.8062
-40.1000,7.3500,0.7632,0.7632
-40.1500,7.3000,0.7810,0.7810
-40.2000,7.3000,0.8201,0.8201
-40.2000,7.2500,0.7906,0.7906
-40.1500,7.2500,0.7500,0.7500
-40.2000,7.2000,0.7632,0.7632
-40.2500,7.2000,0.8062,0.8062
-40.3000,7.1500,0.8201,0.8201
-40.2500,7.1500,0.7810,0.7810
-40.3000,7.1000,0.7906,0.7906
-40.2500,7.1000,0.7500,0.7500
-40.3000,7.0500,0.7632,0.7632
-40.3500,7.0500,0.8062,0.8062
-40.4000,7.0000,0.8139,0.8139
-40.3500,7.0000,0.7778,0.7778
-40.4000,6.9500,0.7778,0.7778
-40.3500,6.9500,0.7433,0.7433
-40.4000,6.9000,0.7433,0.7433
-40.4500,6.9000,0.7810,0.7810
-40.5000,6.8500,0.7906,0.7906
-40.4500,6.8500,0.7500,0.7500
-40.5000,6.8000,0.7632,0.7632
-40.4500,6.8000,0.7211,0.7211
-40.5000,6.7500,0.7382,0.7382
-40.5500,6.7500,0.7810,0.7810
-40.6000,6.7000,0.7906,0.7906
-40.5500,6.7000,0.7500,0.7500
-40.6000,6.6500,0.7632,0.7632
-40.5500,6.6500,0.7211,0.7211
-40.6000,6.6000,0.7382,0.7382
-40.6500,6.6000,0.7778,0.7778
-40.7000,6.5500,0.7810,0.7810
-40.6500,6.5500,0.7433,0.7433
-40.7000,6.5000,0.7500,0.7500
-40.7500,6.5000,0.7810,0.7810
-40.7500,6.4500,0.7632,0.7632
-40.7000,6.4500,0.7211,0.7211
-40.7500,6.4000,0.7382,0.7382
-40.8000,6.4000,0.7826,0.7826
-40.8500,6.3500,0.7906,0.7906
-40.8000,6.3500,0.7616,0.7616
-40.8500,6.3000,0.7810,0.7810
-40.8000,6.3000,0.7382,0.7382
-40.8500,6.2500,0.7500,0.7500
-40.9000,6.2500,0.7906,0.7906
-40.9500,6.2000,0.7906,0.7906
-40.9000,6.2000,0.7632,0.7632
-40.9500,6.1500,0.7778,0.7778
-41.0000,6.1500,0.7810,0.7810
-41.0500,6.1000,0.7778,0.7778
-41.0000,6.1000,0.7810,0.7810
-41.0500,6.0500,0.7906,0.7906
-41.0000,6.0500,0.7500,0.7500
-41.0500,6.0000,0.7632,0.7632
-41.1000,6.0000,0.7906,0.7906
-41.1500,5.9500,0.7810,0.7810
-41.1000,5.9500,0.7826,0.7826
-41.1500,5.9000,0.8062,0.8062
-41.1000,5.9000,0.7616,0.7616
-41.1500,5.8500,0.7826,0.7826
-41.2000,5.8500,0.7906,0.7906
-41.2500,5.8000,0.7810,0.7810
-41.2000,5.8000,0.8062,0.8062
-41.2500,5.7500,0.8139,0.8139
-41.2000,5.7500,0.7810,0.7810
-41.2500,5.7000,0.7906,0.7906
-41.3000,5.7000,0.8139,0.8139
-41.3500,5.6500,0.8139,0.8139
-41.3000,5.6500,0.8062,0.8062
-41.3500,5.6000,0.8276,0.8276
-41.3000,5.6000,0.7826,0.7826
-41.3500,5.5500,0.8078,0.8078
-41.4000,5.5500,0.8276,0.8276
-41.4500,5.5000,0.8062,0.8062
-41.4000,5.5000,0.8382,0.8382
-41.4500,5.4500,0.8322,0.8322
-41.4000,5.4500,0.8246,0.8246
-41.4500,5.4000,0.8500,0.8500
-41.5000,5.4000,0.8201,0.8201
-41.5500,5.3500,0.8139,0.8139
-41.5000,5.3500,0.8515,0.8515
-41.5500,5.3000,0.8485,0.8485
-41.5000,5.3000,0.8544,0.8544
-41.5500,5.2500,0.8846,0.8846
-41.6000,5.2500,0.8485,0.8485
-41.6500,5.2000,0.8322,0.8322
-41.6000,5.2000,0.8746,0.8746
-41.6500,5.1500,0.8602,0.8602
-41.6000,5.1500,0.9014,0.9014
-41.6500,5.1000,0.8902,0.8902
-41.7000,5.1000,0.8515,0.8515
-41.7500,5.0500,0.8485,0.8485
-41.7000,5.0500,0.8846,0.8846
-41.7500,5.0000,0.8732,0.8732
-41.7000,5.0000,0.9179,0.9179
-41.7500,4.9500,0.8944,0.8944
-41.8000,4.9500,0.8500,0.8500
-41.8500,4.9000,0.8322,0.8322
-41.8000,4.9000,0.8746,0.8746
-41.8500,4.8500,0.8602,0.8602
-41.8000,4.8500,0.9014,0.9014
-41.8500,4.8000,0.8902,0.8902
-41.9000,4.8000,0.8515,0.8515
-41.9500,4.7500,0.8485,0.8485
-41.9000,4.7500,0.8846,0.8846
-41.9500,4.7000,0.8846,0.8846
-41.9000,4.7000,0.9192,0.9192
-41.9500,4.6500,0.9192,0.9192
-42.0000,4.6500,0.8846,0.8846
-42.0000,4.6000,0.9192,0.9192
-41.9500,4.6000,0.9552,0.9552
-42.0000,4.5500,0.9552,0.9552
-42.0500,4.5500,0.9192,0.9192
-42.0500,4.5000,0.9552,0.9552
-42.0000,4.5000,0.9899,0.9899
-42.0500,4.4500,0.9899,0.9899
-42.1000,4.4500,0.9552,0.9552
-42.1000,4.4000,0.9899,0.9899
-42.0500,4.4000,1.0259,1.0259
-42.1000,4.3500,1.0259,1.0259
-42.1500,4.3500,0.9899,0.9899
-42.1500,4.3000,1.0259,1.0259
-42.1000,4.3000,1.0607,1.0607
-42.1500,4.2500,1.0607,1.0607
-42.2000,4.2500,1.0259,1.0259
-42.2000,4.2000,1.0607,1.0607
-42.1500,4.2000,1.0966,1.0966
-42.2000,4.1500,1.0966,1.0966
-42.2500,4.1500,1.0607,1.0607
-42.3000,4.1000,1.0607,1.0607
-42.2500,4.1000,1.0966,1.0966
-42.3000,4.0500,1.0966,1.0966
-42.2500,4.0500,1.1314,1.1314
-42.3000,4.0000,1.1314,1.1314
-42.3500,4.0000,1.0966,1.0966
-42.4000,3.9500,1.1011,1.1011
-42.3500,3.9500,1.1336,1.1336
-42.4000,3.9000,1.1402,1.1402
-42.4500,3.9000,1.1102,1.1102
-42.5000,3.9000,1.0817,1.0817
-42.5500,3.8500,1.0966,1.0966
-42.5000,3.8500,1.1236,1.1236
-42.4500,3.8500,1.1511,1.1511
-42.5500,3.8000,1.1336,1.1336
-42.6000,3.8000,1.1011,1.1011
-42.6500,3.7500,1.1102,1.1102
-42.6000,3.7500,1.1402,1.1402
-42.6500,3.7000,1.1511,1.1511
-42.7000,3.7000,1.1236,1.1236
-42.7500,3.7000,1.0977,1.0977
-42.8000,3.6500,1.1102,1.1102
-42.7500,3.6500,1.1402,1.1402
-42.7000,3.6500,1.1630,1.1630
-42.8000,3.6000,1.1511,1.1511
-42.8500,3.6000,1.1236,1.1236
-42.9000,3.5500,1.1413,1.1413
-42.9500,3.5500,1.1180,1.1180
-43.0000,3.5000,1.1413,1.1413
-42.9500,3.5000,1.1630,1.1630
-42.9000,3.5000,1.1402,1.1402
-42.8500,3.5500,1.1511,1.1511
-43.0000,3.4500,1.1630,1.1630
-43.0500,3.4500,1.1630,1.1630
-43.1000,3.4500,1.1413,1.1413
-43.1500,3.4000,1.1630,1.1630
-43.1000,3.4000,1.1662,1.1662
-43.0500,3.4000,1.1413,1.1413
-43.1500,3.3500,1.1511,1.1511
-43.2000,3.3500,1.1800,1.1800
-43.2500,3.3000,1.1630,1.1630
-43.3000,3.3000,1.1853,1.1853
-43.3500,3.2500,1.1630,1.1630
-43.3000,3.2500,1.1413,1.1413
-43.2500,3.2500,1.1180,1.1180
-43.2000,3.3000,1.1402,1.1402
-43.3500,3.2000,1.1180,1.1180
-43.4000,3.2000,1.1413,1.1413
-43.4500,3.2000,1.1630,1.1630
-43.5000,3.1500,1.1413,1.1413
-43.5500,3.1500,1.1662,1.1662
-43.6000,3.1000,1.1511,1.1511
-43.6500,3.1000,1.1800,1.1800
-43.7000,3.0500,1.1630,1.1630
-43.7500,3.0500,1.1853,1.1853
-43.8000,3.0000,1.1662,1.1662
-43.8500,3.0000,1.1927,1.1927
-43.9000,2.9500,1.1800,1.1800
-43.9500,2.9500,1.2083,1.2083
-44.0000,2.9000,1.1853,1.1853
-44.0500,2.9000,1.2083,1.2083
-44.1000,2.8500,1.1853,1.1853
-44.1500,2.8500,1.2093,1.2093
-44.2000,2.8000,1.1927,1.1927
-44.2500,2.8000,1.2207,1.2207
-44.3000,2.7500,1.2104,1.2104
-44.3500,2.7500,1.2420,1.2420
-44.4000,2.7500,1.2748,1.2748
-44.4500,2.7000,1.2530,1.2530
-44.5000,2.7000,1.2748,1.2748
-44.5500,2.6500,1.2530,1.2530
-44.6000,2.6500,1.2748,1.2748
-44.6500,2.6500,1.2971,1.2971
-44.7000,2.6000,1.2777,1.2777
-44.7500,2.6000,1.3038,1.3038
-44.8000,2.6000,1.3314,1.3314
-44.8500,2.5500,1.3200,1.3200
-44.9000,2.5500,1.3416,1.3416
-44.9500,2.5500,1.3647,1.3647
-45.0000,2.5000,1.3463,1.3463
-45.0500,2.5000,1.3656,1.3656
-45.1000,2.5000,1.3200,1.3200
-45.1500,2.5000,1.2748,1.2748
-45.2000,2.5000,1.2298,1.2298
-45.2500,2.5000,1.1853,1.1853
-45.3000,2.5000,1.1413,1.1413
-45.3500,2.5000,1.0966,1.0966
-45.3000,2.4500,1.1180,1.1180
-45.2500,2.4500,1.1630,1.1630
-45.2000,2.4500,1.2083,1.2083
-45.1500,2.4500,1.2540,1.2540
-45.1000,2.4500,1.3000,1.3000
-45.0500,2.4500,1.3314,1.3314
-45.0000,2.4500,1.3038,1.3038
-44.9500,2.5000,1.3210,1.3210
-44.9000,2.5000,1.2971,1.2971
-44.8500,2.5000,1.2748,1.2748
-44.8000,2.5500,1.2903,1.2903
-44.7500,2.5500,1.2619,1.2619
-44.7000,2.5500,1.2349,1.2349
-44.6500,2.6000,1.2530,1.2530
-44.6000,2.6000,1.2298,1.2298
-44.5500,2.6000,1.2083,1.2083
-44.5000,2.6500,1.2298,1.2298
-44.4500,2.6500,1.2083,1.2083
-44.4000,2.7000,1.2298,1.2298
-44.3500,2.7000,1.2042,1.2042
-44.3000,2.7000,1.1715,1.1715
-44.2500,2.7500,1.1800,1.1800
-44.2000,2.7500,1.1511,1.1511
-44.1500,2.8000,1.1662,1.1662
-44.1000,2.8000,1.1413,1.1413
-44.0500,2.8500,1.1630,1.1630
-44.0000,2.8500,1.1413,1.1413
-43.9500,2.9000,1.1630,1.1630
-43.9000,2.9000,1.1402,1.1402
-43.8500,2.9500,1.1511,1.1511
-43.8000,2.9500,1.1236,1.1236
-43.7500,3.0000,1.1413,1.1413
-43.7000,3.0000,1.1180,1.1180
-43.6500,3.0500,1.1402,1.1402
-43.6000,3.0500,1.1102,1.1102
-43.5500,3.1000,1.1236,1.1236
-43.5000,3.1000,1.0977,1.0977
-43.4500,3.1500,1.1180,1.1180
-43.4000,3.1500,1.0966,1.0966
-47.3500,2.7000,0.7906,0.7906
-47.4000,2.7000,0.8201,0.8201
-47.4500,2.7000,0.8515,0.8515
-47.5000,2.6500,0.8485,0.8485
-47.4500,2.6500,0.8139,0.8139
-47.4000,2.6500,0.7810,0.7810
-47.5000,2.6000,0.8139,0.8139
-47.5500,2.6000,0.8485,0.8485
-47.6000,2.6000,0.8846,0.8846
-47.6500,2.5500,0.8746,0.8746
-47.6000,2.5500,0.8485,0.8485
-47.5500,2.5500,0.8139,0.8139
-47.6500,2.5000,0.8322,0.8322
-47.7000,2.5000,0.8602,0.8602
-47.7500,2.5000,0.8902,0.8902
-47.8000,2.4500,0.8846,0.8846
-47.7500,2.4500,0.8515,0.8515
-47.7000,2.4500,0.8201,0.8201
-47.8000,2.4000,0.8485,0.8485
-47.8500,2.4000,0.8846,0.8846
-47.9000,2.3500,0.8846,0.8846
-47.9500,2.3500,0.9192,0.9192
-48.0000,2.3000,0.9220,0.9220
-47.9500,2.3000,0.8846,0.8846
-47.9000,2.3000,0.8485,0.8485
-47.8500,2.3500,0.8485,0.8485
-48.0000,2.2500,0.8902,0.8902
-48.0500,2.2500,0.9301,0.9301
-48.1000,2.2000,0.9434,0.9434
-48.0500,2.2000,0.9014,0.9014
-48.1000,2.1500,0.9179,0.9179
-48.1500,2.1500,0.9618,0.9618
-48.2000,2.1000,0.9849,0.9849
-48.1500,2.1000,0.9394,0.9394
-48.2000,2.0500,0.9657,0.9657
-48.2500,2.0500,1.0124,1.0124
-48.3000,2.0000,1.0308,1.0308
-48.2500,2.0000,0.9962,0.9962
-48.3000,1.9500,1.0308,1.0308
-48.2500,1.9500,0.9823,0.9823
-48.3000,1.9000,1.0124,1.0124
-48.3500,1.9000,1.0595,1.0595
-48.4000,1.8500,1.0607,1.0607
-48.3500,1.8500,1.0440,1.0440
-48.4000,1.8000,1.0794,1.0794
-48.3500,1.8000,1.0308,1.0308
-48.4000,1.7500,1.0689,1.0689
-48.4500,1.7500,1.0966,1.0966
-48.4500,1.7000,1.1102,1.1102
-48.4000,1.7000,1.0607,1.0607
-48.4500,1.6500,1.1045,1.1045
-48.4000,1.6500,1.0548,1.0548
-48.4500,1.6000,1.1011,1.1011
-48.5000,1.6000,1.1413,1.1413
-48.5000,1.5500,1.1500,1.1500
-48.4500,1.5500,1.1000,1.1000
-48.5000,1.5000,1.1500,1.1500
-48.4500,1.5000,1.1000,1.1000
-48.5000,1.4500,1.1500,1.1500
-48.4500,1.4500,1.1000,1.1000
-48.5000,1.4000,1.1500,1.1500
-48.4500,1.4000,1.1000,1.1000
-48.5000,1.3500,1.1500,1.1500
-48.4500,1.3500,1.1000,1.1000
-48.5000,1.3000,1.1500,1.1500
-48.4500,1.3000,1.1000,1.1000
-48.5000,1.2500,1.1511,1.1511
-48.4500,1.2500,1.1011,1.1011
-48.5000,1.2000,1.1543,1.1543
-48.4500,1.2000,1.1045,1.1045
-48.5000,1.1500,1.1597,1.1597
-48.4500,1.1500,1.1102,1.1102
-48.5000,1.1000,1.1673,1.1673
-48.4500,1.1000,1.1180,1.1180
-48.5000,1.0500,1.1769,1.1769
-48.4500,1.0500,1.1281,1.1281
-48.5000,1.0000,1.1673,1.1673
-48.4500,1.0000,1.1402,1.1402
-48.5000,0.9500,1.1336,1.1336
-48.4500,0.9500,1.1543,1.1543
-48.4500,0.9000,1.1402,1.1402
-48.4000,0.9000,1.1102,1.1102
-48.4500,0.8500,1.1102,1.1102
-48.4000,0.8500,1.1180,1.1180
-48.4500,0.8000,1.0817,1.0817
-48.4000,0.8000,1.1236,1.1236
-48.4000,0.7500,1.0966,1.0966
-48.3500,0.7500,1.0920,1.0920
-48.4000,0.7000,1.0607,1.0607
-48.3500,0.7000,1.0966,1.0966
-48.3500,0.6500,1.0630,1.0630
-48.3000,0.6500,1.0770,1.0770
-48.3000,0.6000,1.0700,1.0700
-48.3500,0.5500,1.0000,1.0000
-48.4000,0.6000,0.9925,0.9925
-48.3000,0.5000,1.0124,1.0124
-48.2500,0.5500,1.0595,1.0595
-48.2000,0.5000,1.0308,1.0308
-48.2500,0.4500,1.0259,1.0259
-48.2500,0.4000,0.9899,0.9899
-48.2000,0.4000,1.0259,1.0259
-48.1500,0.4500,1.0062,1.0062
-48.2000,0.3500,0.9899,0.9899
-48.1500,0.3500,1.0259,1.0259
-48.1500,0.3000,0.9899,0.9899
-48.1000,0.3000,1.0259,1.0259
-48.1000,0.2500,0.9899,0.9899
-48.0500,0.2500,1.0259,1.0259
-48.0500,0.2000,0.9899,0.9899
-48.0000,0.2000,1.0062,1.0062
-48.0000,0.1500,0.9899,0.9899
-47.9500,0.1500,0.9862,0.9862
-47.9500,0.1000,0.9899,0.9899
-47.9000,0.1000,0.9708,0.9708
-47.9000,0.0500,0.9899,0.9899
-47.8500,0.0500,0.9605,0.9605
-47.8500,0.0000,0.9899,0.9899
-47.8000,0.0000,0.9552,0.9552
-47.8000,-0.0500,0.9899,0.9899
-47.7500,-0.0500,0.9552,0.9552
-47.7500,-0.1000,0.9899,0.9899
-47.7000,-0.1000,0.9552,0.9552
-47.7000,-0.1500,0.9899,0.9899
-47.6500,-0.1500,0.9552,0.9552
-47.6500,-0.2000,0.9899,0.9899
-47.6000,-0.2000,0.9552,0.9552
-47.6000,-0.2500,0.9899,0.9899
-47.5500,-0.2500,0.9552,0.9552
-47.5500,-0.3000,0.9899,0.9899
-47.5000,-0.3000,0.9552,0.9552
-47.5000,-0.3500,0.9899,0.9899
-47.4500,-0.3500,0.9552,0.9552
-47.4500,-0.4000,0.9899,0.9899
-47.4000,-0.4000,0.9552,0.9552
-47.4000,-0.4500,0.9899,0.9899
-47.3500,-0.4500,0.9552,0.9552
-47.3500,-0.5000,0.9899,0.9899
-47.3000,-0.5000,0.9552,0.9552
-47.2500,-0.5000,0.9192,0.9192
-47.3000,-0.5500,0.9899,0.9899
-47.2500,-0.5500,0.9552,0.9552
-47.2000,-0.5500,0.9220,0.9220
-47.2000,-0.6000,0.9605,0.9605
-47.1500,-0.6000,0.9301,0.9301
-47.1500,-0.6500,0.9708,0.9708
-47.1000,-0.6500,0.9434,0.9434
-47.0500,-0.6500,0.9179,0.9179
-47.1000,-0.7000,0.9862,0.9862
-47.0500,-0.7000,0.9605,0.9605
-47.0000,-0.7000,0.9301,0.9301
-47.0000,-0.7500,0.9708,0.9708
-46.9500,-0.7500,0.9434,0.9434
-46.9000,-0.7500,0.9179,0.9179
-46.9500,-0.8000,0.9862,0.9862
-46.9000,-0.8000,0.9618,0.9618
-46.8500,-0.8000,0.9394,0.9394
-46.8500,-0.8500,0.9849,0.9849
-46.8000,-0.8500,0.9657,0.9657
-46.7500,-0.8500,0.9487,0.9487
-46.8000,-0.9000,1.0124,1.0124
-46.7500,-0.9000,0.9962,0.9962
-46.7000,-0.9000,0.9823,0.9823
-46.7000,-0.9500,1.0308,1.0308
-46.6500,-0.9500,1.0198,1.0198
-46.6000,-0.9500,1.0112,1.0112
-46.6500,-1.0000,1.0296,1.0296
-46.6000,-1.0000,1.0440,1.0440
-46.5500,-1.0000,1.0440,1.0440
-46.5000,-1.0000,1.0308,1.0308
-46.5500,-1.0500,1.0124,1.0124
-46.5000,-1.0500,1.0308,1.0308
-46.4500,-1.0500,1.0440,1.0440
-46.4000,-1.0500,1.0595,1.0595
-46.3500,-1.0500,1.0440,1.0440
-46.3000,-1.0500,1.0308,1.0308
-46.3500,-1.1000,1.0308,1.0308
-46.4000,-1.1000,1.0124,1.0124
-46.4500,-1.1000,0.9962,0.9962
-46.3000,-1.1000,1.0512,1.0512
-46.2500,-1.1000,1.0689,1.0689
-46.2000,-1.1000,1.0607,1.0607
-46.1500,-1.1000,1.0548,1.0548
-46.1000,-1.1000,1.0512,1.0512
-46.1500,-1.1500,1.0440,1.0440
-46.2000,-1.1500,1.0308,1.0308
-46.2500,-1.1500,1.0198,1.0198
-46.1000,-1.1500,1.0595,1.0595
-46.0500,-1.1500,1.0689,1.0689
-46.0000,-1.1500,1.0595,1.0595
-45.9500,-1.1500,1.0440,1.0440
-45.9000,-1.1500,1.0308,1.0308
-45.8500,-1.1000,1.0500,1.0500
-45.8000,-1.1000,1.0500,1.0500
-45.7500,-1.1000,1.0440,1.0440
-45.7000,-1.1000,1.0308,1.0308
-45.6500,-1.1000,1.0124,1.0124
-45.6000,-1.1000,0.9962,0.9962
-45.5500,-1.0500,1.0050,1.0050
-45.5000,-1.0500,1.0112,1.0112
-45.4500,-1.0500,0.9962,0.9962
-45.4000,-1.0500,0.9823,0.9823
-45.3500,-1.0000,0.9962,0.9962
-45.3000,-1.0000,1.0062,1.0062
-45.2500,-1.0000,0.9849,0.9849
-45.2000,-0.9500,0.9823,0.9823
-45.1500,-0.9500,0.9962,0.9962
-45.1000,-0.9500,0.9823,0.9823
-45.0500,-0.9000,0.9708,0.9708
-45.0000,-0.9000,0.9823,0.9823
-44.9500,-0.8500,0.9487,0.9487
-44.9000,-0.8500,0.9657,0.9657
-44.8500,-0.8500,0.9849,0.9849
-44.8000,-0.8000,0.9618,0.9618
-44.7500,-0.8000,0.9849,0.9849
-44.7000,-0.8000,1.0062,1.0062
-44.6500,-0.7500,0.9823,0.9823
-44.6000,-0.7500,0.9962,0.9962
-44.5500,-0.7000,0.9657,0.9657
-44.5000,-0.7000,0.9849,0.9849
-44.4500,-0.6500,0.9618,0.9618
-44.4000,-0.6500,0.9862,0.9862
-44.3500,-0.6500,1.0124,1.0124
-44.3000,-0.6000,1.0000,1.0000
-44.2500,-0.6000,1.0296,1.0296
-44.2000,-0.5500,1.0062,1.0062
-44.1500,-0.5500,1.0124,1.0124
-44.1000,-0.5000,1.0062,1.0062
-44.0500,-0.5000,1.0062,1.0062
-44.0000,-0.5000,0.9849,0.9849
-44.0500,-0.5500,0.9618,0.9618
-44.1000,-0.5500,0.9862,0.9862
-44.1500,-0.6000,0.9708,0.9708
-44.2000,-0.6000,1.0000,1.0000
-44.2500,-0.6500,0.9849,0.9849
-44.3000,-0.6500,1.0062,1.0062
-44.3500,-0.7000,0.9849,0.9849
-44.4000,-0.7000,1.0062,1.0062
-44.4500,-0.7000,1.0062,1.0062
-44.5000,-0.7500,0.9962,0.9962
-44.5500,-0.7500,1.0124,1.0124
-44.6000,-0.8000,0.9849,0.9849
-44.6500,-0.8000,1.0062,1.0062
-44.7000,-0.8500,0.9823,0.9823
-44.7500,-0.8500,0.9962,0.9962
-44.8000,-0.8500,1.0062,1.0062
-44.8500,-0.9000,0.9708,0.9708
-44.9000,-0.9000,0.9823,0.9823
-44.9500,-0.9000,0.9962,0.9962
-45.0000,-0.9500,0.9618,0.9618
-45.0500,-0.9500,0.9708,0.9708
-45.1000,-1.0000,0.9341,0.9341
-45.1500,-1.0000,0.9487,0.9487
-45.2000,-1.0000,0.9657,0.9657
-45.2500,-1.0500,0.9394,0.9394
-45.3000,-1.0500,0.9618,0.9618
-45.3500,-1.0500,0.9708,0.9708
-45.4000,-1.1000,0.9341,0.9341
-45.4500,-1.1000,0.9487,0.9487
-45.5000,-1.1000,0.9657,0.9657
-45.5500,-1.1000,0.9823,0.9823
-45.6000,-1.1500,0.9487,0.9487
-45.6500,-1.1500,0.9657,0.9657
-45.7000,-1.1500,0.9823,0.9823
-45.7500,-1.1500,0.9962,0.9962
-45.8000,-1.1500,1.0112,1.0112
-45.8500,-1.1500,1.0198,1.0198
-45.9000,-1.2000,0.9823,0.9823
-45.9500,-1.2000,0.9962,0.9962
-46.0000,-1.2000,1.0112,1.0112
-46.0500,-1.2000,1.0198,1.0198
